   3.9470868988   -0.4425806852    1.6467137898
   5.2815445526    1.4426646500   -0.1719395581
   4.6150228669    2.1950121071   -0.1719395581
   3.9470868988   -0.4425806852   -1.9905929061
   2.2402743968   -0.3760395204    1.9348317744
   1.7152743968    0.5332871535   -1.9838215736
   2.2402743968   -0.3760395204   -2.2651682256
   2.1866316183   -1.7005596437    1.8358900904
   3.2366316183   -1.7005596437    1.5545434383
   2.7116316183   -2.6098863176    1.5545434383
   3.2366316183   -1.7005596437   -2.0827632576
   2.7116316183   -2.6098863176   -2.0827632576
   2.1866316183   -1.7005596437   -2.3641099096
   0.9733233391   -2.1934924558    1.8713507865
   0.4483233391   -3.1028191298    1.5900041344
   1.4983233391   -3.1028191298    1.5900041344
   0.7145019820   -3.9936345349    0.8213507865
   1.7288192432   -3.8477977296    0.8213507865
   0.2286530763   -4.1570265654   -0.2286492135
   1.2264503676   -4.2781810914   -0.2286492135
   2.1662593072   -3.9217585742   -0.2286492135
   0.7145019820   -3.9936345349   -1.2786492135
   1.7288192432   -3.8477977296   -1.2786492135
  -0.0766766609   -2.1934924558   -2.0473025615
   0.4483233391   -3.1028191298   -2.0473025615
   1.4983233391   -3.1028191298   -2.0473025615
   0.9733233391   -2.1934924558   -2.3286492135
   0.1900427562   -1.1069366939    2.0029318203
   1.2400427562   -1.1069366939    1.7215851683
  -0.3349572438   -0.1976100199    1.7215851683
  -0.3349572438   -2.0162633678    1.7215851683
  -0.3349572438   -0.1976100199   -1.9157215276
  -0.3349572438   -2.0162633678   -1.9157215276
   0.1900427562   -1.1069366939   -2.1970681797
   0.9236319965    0.0337592255    2.0459183961
  -0.1263680035    0.0337592255    1.7645717440
   1.4486319965   -0.8755674484    1.7645717440
   1.4486319965    0.9430858995   -1.8727349518
  -0.1263680035    0.0337592255   -1.8727349518
   0.9236319965    0.0337592255   -2.1540816039
   0.3420778016    1.3357798097    2.1822272313
   1.3920778016    1.3357798097    1.9008805792
  -0.1829221984    2.2451064836    1.9008805792
  -0.1829221984    0.4264531357    1.9008805792
   1.3920778016    1.3357798097   -1.7364261167
  -0.1829221984    2.2451064836   -1.7364261167
   0.3420778016    1.3357798097   -2.0177727687
   0.9460879644    2.3739034733    2.0859118626
   1.9260879644    2.3739034733    1.8233216541
   1.4360879644    3.2226083690    1.8233216541
   0.4560879644    3.2226083690    1.8233216541
   2.3193213321    3.3716159158    1.1059118626
   1.4706164364    3.9882361163    1.1059118626
   0.4215594924    3.9882361163    1.1059118626
   2.6434977558    3.3539034733    0.1259118626
   1.9260879644    4.0713132647    0.1259118626
   0.9460879644    4.3339034733    0.1259118626
   2.3193213321    3.3716159158   -0.8540881374
   1.4706164364    3.9882361163   -0.8540881374
   0.4215594924    3.9882361163   -0.8540881374
   1.9260879644    2.3739034733   -1.5714979288
   1.4360879644    3.2226083690   -1.5714979288
   0.4560879644    3.2226083690   -1.5714979288
   0.9460879644    2.3739034733   -1.8340881374
  -1.0492511586    1.2704850759    2.2614715530
  -0.5242511586    2.1798117499    1.9801249009
  -0.5242511586    0.3611584020    1.9801249009
  -0.5242511586    2.1798117499   -1.6571817950
  -2.0992511586    1.2704850759   -1.6571817950
  -0.5242511586    0.3611584020   -1.6571817950
  -1.0492511586    1.2704850759   -1.9385284470
  -1.8232616174    0.1149702058    2.2197043898
  -0.7732616174    0.1149702058    1.9383577378
  -2.3482616174   -0.7943564681    1.9383577378
  -0.7732616174    0.1149702058   -1.6989489581
  -2.3482616174    1.0242968798   -1.6989489581
  -1.8232616174    0.1149702058   -1.9802956102
  -3.0178707682    0.1732793288    2.1572022808
  -3.5078707682    1.0219842246    1.8946120722
  -3.9978707682    0.1732793288    1.8946120722
  -3.5078707682   -0.6754255669    1.8946120722
  -4.3911041359    1.1709917713    1.1772022808
  -4.7152805596    0.1732793288    1.1772022808
  -4.3911041359   -0.8244331136    1.1772022808
  -3.9978707682    1.8706891203    0.1972022808
  -4.7152805596    1.1532793288    0.1972022808
  -4.9778707682    0.1732793288    0.1972022808
  -4.7152805596   -0.8067206712    0.1972022808
  -3.9978707682   -1.5241304626    0.1972022808
  -4.3911041359    1.1709917713   -0.7827977192
  -4.7152805596    0.1732793288   -0.7827977192
  -4.3911041359   -0.8244331136   -0.7827977192
  -3.5078707682    1.0219842246   -1.5002075106
  -3.9978707682    0.1732793288   -1.5002075106
  -3.5078707682   -0.6754255669   -1.5002075106
  -3.0178707682    0.1732793288   -1.7627977192
  -1.1763366796   -1.0877528767    2.0874081741
  -0.6513366796   -1.9970795507    1.8060615221
  -0.6513366796   -0.1784262028   -1.8312451738
  -0.6513366796   -1.9970795507   -1.8312451738
  -1.1763366796   -1.0877528767   -2.1125918259
  -0.9293390291   -2.3043230348    1.7619286405
  -2.2381603862   -4.1044651139    0.9932752926
  -4.0183168457   -2.8068859298   -0.0567247074
  -3.5512116002   -3.6968806171   -0.0567247074
  -2.7240092919   -4.2678571444   -0.0567247074
  -0.9293390291   -2.3043230348   -1.8753780554
  -1.4543390291   -3.2136497087   -1.8753780554
  -0.7508202495    2.5189222962    2.1221439088
  -1.2758202495    3.4282489702    2.1221439088
  -2.0596416065    4.3190643753    1.3534905608
  -2.5454905122    4.4824564058    0.3034905608
  -3.3726928206    3.9114798785    0.3034905608
  -3.8397980661    2.0163594012    0.3034905608
  -2.0596416065    4.3190643753   -0.7465094392
  -0.7508202495    2.5189222962   -1.5151627871
  -1.2758202495    3.4282489702   -1.5151627871
   5.2796532136   -0.1668098193    1.0851101508
   4.5973218515   -1.1059583698    1.0851101508
   5.8899489371   -0.1668098193    0.2451101508
   5.5161406095    0.8602201200    0.2451101508
   4.5696246976   -1.7403109750    0.2451101508
   5.5161406095   -1.1938397585    0.2451101508
   5.8899489371   -0.1668098193   -0.7931869503
   5.5161406095    0.8602201200   -0.7931869503
   5.5161406095   -1.1938397585   -0.7931869503
   5.2796532136   -0.1668098193   -1.6331869503
   4.5973218515   -1.1059583698   -1.6331869503
   4.6028080879    2.1884369921   -0.4789497447
   3.6562921760    2.7349082086   -0.4789497447
   4.9766164154    1.1614070528   -1.5172468458
   4.6028080879    2.1884369921   -1.5172468458
   3.6562921760    2.7349082086   -1.5172468458
   2.5799539944    2.5451207468   -1.5172468458
   1.8774241403    1.7078782693   -1.5172468458
   4.3663206919    1.1614070528   -2.3572468458
   3.6839893298    2.1005556034   -2.3572468458
   2.5799539944    1.7418327775   -2.3572468458
   2.5799539944    0.5809813281   -2.3572468458
   3.6839893298    0.2222585023   -2.3572468458
   3.3788414681    1.1614070528   -2.6780982953
   3.4854144778    1.0261339440    2.4300393473
   4.4728937017    1.0261339440    2.1091878979
   3.7905623396    1.9652824946    2.1091878979
   2.6865270041    1.6065596687    2.1091878979
   2.6865270041    0.4457082193    2.1091878979
   3.7905623396    0.0869853935    2.1091878979
   5.0831894252    1.0261339440    1.2691878979
   4.7093810976    2.0531638832    1.2691878979
   3.7628651858    2.5996350997    1.2691878979
   2.6865270041    2.4098476380    1.2691878979
   3.7628651858    2.5996350997    0.2308907968
   4.0592061447   -2.2960481172    0.9951839460
   3.3768747827   -3.2351966677    0.9951839460
   4.6695018683   -2.2960481172    0.1551839460
   3.3491776288   -3.8695492729    0.1551839460
   4.2956935407   -3.3230780564    0.1551839460
   4.6695018683   -2.2960481172   -0.8831131551
   3.3491776288   -3.8695492729   -0.8831131551
   4.2956935407   -3.3230780564   -0.8831131551
   4.0592061447   -2.2960481172   -1.7231131551
   3.3768747827   -3.2351966677   -1.7231131551
  -0.3205029445   -3.1406431786    1.1978703139
  -1.0028343066   -4.0797917292    1.1978703139
  -2.1068696421   -4.5243568726    0.3578703139
  -1.0305314604   -4.7141443344    0.3578703139
  -0.0840155486   -4.1676731178    0.3578703139
  -2.1068696421   -4.5243568726   -0.6804267872
  -1.0305314604   -4.7141443344   -0.6804267872
  -0.0840155486   -4.1676731178   -0.6804267872
  -1.0028343066   -4.0797917292   -1.5204267872
  -2.5542701075   -2.4022100070    2.5332389541
  -1.5667908836   -2.4022100070    2.2123875047
  -2.2491222457   -1.4630614564    2.2123875047
  -3.3531575812   -1.8217842822    2.2123875047
  -3.3531575812   -2.9826357317    2.2123875047
  -2.2491222457   -3.3413585575    2.2123875047
  -4.0556874352   -1.8557387905    1.3723875047
  -4.0556874352   -2.9486812235    1.3723875047
  -3.3531575812   -3.7859237009    1.3723875047
  -2.2768193996   -3.9757111627    1.3723875047
  -4.0556874352   -1.8557387905    0.3340904036
  -4.0556874352   -2.9486812235    0.3340904036
  -4.1616740915   -1.7223633828   -0.3761930855
  -4.1616740915   -2.8153058158   -0.3761930855
  -3.4591442375   -0.8851209054   -1.4144901866
  -4.1616740915   -1.7223633828   -1.4144901866
  -4.1616740915   -2.8153058158   -1.4144901866
  -3.4591442375   -3.6525482933   -1.4144901866
  -1.6727775400   -2.2688345993   -2.2544901866
  -2.3551089021   -1.3296860488   -2.2544901866
  -3.4591442375   -1.6884088746   -2.2544901866
  -3.4591442375   -2.8492603241   -2.2544901866
  -2.3551089021   -3.2079831499   -2.2544901866
  -2.6602567638   -2.2688345993   -2.5753416360
  -2.3746274052    2.5006506505    2.8989362436
  -1.3871481814    2.5006506505    2.5780847942
  -2.0694795435    3.4397992011    2.5780847942
  -3.1735148789    3.0810763753    2.5780847942
  -3.1735148789    1.9202249258    2.5780847942
  -2.0694795435    1.5615021000    2.5780847942
  -2.0971766973    4.0741518063    1.7380847942
  -3.1735148789    3.8843643445    1.7380847942
  -3.8760447329    3.0471218670    1.7380847942
  -3.8760447329    1.9541794340    1.7380847942
  -3.8760447329    3.0471218670    0.6997876931
  -3.8760447329    1.9541794340    0.6997876931
  -3.2801626958    4.0186980871   -0.0086820587
  -3.9826925498    3.1814556096   -0.0086820587
  -3.9826925498    2.0885131766   -0.0086820587
  -2.2038245141    4.2084855489   -1.0469791598
  -3.2801626958    4.0186980871   -1.0469791598
  -3.9826925498    3.1814556096   -1.0469791598
  -3.9826925498    2.0885131766   -1.0469791598
  -1.4937959982    2.6349843931   -1.8869791598
  -2.1761273603    3.5741329437   -1.8869791598
  -3.2801626958    3.2154101179   -1.8869791598
  -3.2801626958    2.0545586684   -1.8869791598
  -2.1761273603    1.6958358426   -1.8869791598
  -2.4812752221    2.6349843931   -2.2078306093
  -0.1057991376    3.3286818276    1.6817971468
  -0.7881304997    4.2678303781    1.6817971468
   0.1306882584    4.3557117668    0.8417971468
  -0.8158276535    4.9021829833    0.8417971468
  -1.8921658351    4.7123955215    0.8417971468
   0.1306882584    4.3557117668   -0.1964999543
  -0.8158276535    4.9021829833   -0.1964999543
  -1.8921658351    4.7123955215   -0.1964999543
  -0.7881304997    4.2678303781   -1.0364999543
   3.9427473857   -0.4350644281    1.9903857248
   5.2984824567    0.4667459887    1.3244359663
   4.2015697839   -1.2400834467    1.3244359663
   5.5301981723    1.4819588717    0.3621106834
   4.8809451647    2.2960963925    0.3621106834
   5.5301981723    1.4819588717   -0.7059897996
   3.9427473857   -0.4350644281   -2.3342648411
   2.2402743968   -0.3760395204    2.2348317744
   1.7196139099    0.5257708964   -2.3274935086
   2.2402743968   -0.3760395204   -2.5651682256
   2.1866316183   -1.7005596437    2.1358900904
   3.2279525922   -1.7005596437    1.8982153733
   2.7072921053   -2.6023700605    1.8982153733
   4.0630271763   -1.7005596437    1.2322656148
   2.9661145034   -3.4073890791    1.2322656148
   3.2279525922   -1.7005596437   -2.4264351926
   2.7072921053   -2.6023700605   -2.4264351926
   2.1866316183   -1.7005596437   -2.6641099096
   0.9733233391   -2.1934924558    2.1713507865
   0.4526628521   -3.0953028727    1.9336760695
   1.4939838260   -3.0953028727    1.9336760695
   0.7062844087   -4.0507890125    1.2677263109
   1.7528062242   -3.9003218912    1.2677263109
   0.4526628521   -4.4746550973    0.3054010280
   1.4939838260   -4.4746550973    0.3054010280
   2.4321816050   -4.0228428595    0.3054010280
   0.4526628521   -4.4746550973   -0.7626994550
   1.4939838260   -4.4746550973   -0.7626994550
  -0.2554544332   -3.6115776000   -1.7250247380
   0.7062844087   -4.0507890125   -1.7250247380
   1.7528062242   -3.9003218912   -1.7250247380
  -0.0679976348   -2.1934924558   -2.3909744965
   0.4526628521   -3.0953028727   -2.3909744965
   1.4939838260   -3.0953028727   -2.3909744965
   0.9733233391   -2.1934924558   -2.6286492135
   0.1900427562   -1.1069366939    2.3029318203
   1.2313637301   -1.1069366939    2.0652571033
  -0.3306177308   -0.2051262770    2.0652571033
  -0.3306177308   -2.0087471107    2.0652571033
  -0.3306177308   -0.2051262770   -2.2593934626
  -0.3306177308   -2.0087471107   -2.2593934626
   0.1900427562   -1.1069366939   -2.4970681797
   0.9236319965    0.0337592255    2.3459183961
  -0.1176889774    0.0337592255    2.1082436791
   1.4442924834   -0.8680511913    2.1082436791
   1.4442924834    0.9355696424   -2.2164068869
  -0.1176889774    0.0337592255   -2.2164068869
   0.9236319965    0.0337592255   -2.4540816039
   0.3420778016    1.3357798097    2.4822272313
   1.3833987755    1.3357798097    2.2445525143
  -0.1785826853    2.2375902265    2.2445525143
  -0.1785826853    0.4339693928    2.2445525143
   1.3833987755    1.3357798097   -2.0800980517
  -0.1785826853    2.2375902265   -2.0800980517
   0.3420778016    1.3357798097   -2.3177727687
   0.9460879644    2.3739034733    2.3659118626
   1.9179875400    2.3739034733    2.1440821267
   1.4320377522    3.2155931957    2.1440821267
   0.4601381766    3.2155931957    2.1440821267
   2.3629214659    3.4032932673    1.5225290188
   1.4872702056    4.0394911477    1.5225290188
   0.4049057232    4.0394911477    1.5225290188
   2.8797809439    3.3887838391    0.6243587547
   2.1866496420    4.1711673437    0.6243587547
   1.2093206102    4.5418193550    0.6243587547
   2.8797809439    3.3887838391   -0.3725350294
   2.1866496420    4.1711673437   -0.3725350294
   1.2093206102    4.5418193550   -0.3725350294
   2.3629214659    3.4032932673   -1.2707052935
   1.4872702056    4.0394911477   -1.2707052935
   0.4049057232    4.0394911477   -1.2707052935
   1.9179875400    2.3739034733   -1.8922584015
   1.4320377522    3.2155931957   -1.8922584015
   0.4601381766    3.2155931957   -1.8922584015
   0.9460879644    2.3739034733   -2.1140881374
  -1.0492511586    1.2704850759    2.5614715530
  -0.5285906717    2.1722954928    2.3237968359
  -0.5285906717    0.3686746591    2.3237968359
  -0.5285906717    2.1722954928   -2.0008537300
  -2.0905721325    1.2704850759   -2.0008537300
  -0.5285906717    0.3686746591   -2.0008537300
  -1.0492511586    1.2704850759   -2.2385284470
  -1.8232616174    0.1149702058    2.5197043898
  -0.7819406435    0.1149702058    2.2820296728
  -2.3439221044   -0.7868402111    2.2820296728
  -2.3439221044    1.0167806227   -2.0426208931
  -2.8645825913    0.1149702058   -2.0426208931
  -1.8232616174    0.1149702058   -2.2802956102
  -3.0178707682    0.1732793288    2.4372022808
  -3.5038205560    1.0149690513    2.2153725449
  -3.9897703438    0.1732793288    2.2153725449
  -3.5038205560   -0.6684103936    2.2153725449
  -4.4347042698    1.2026691228    1.5938194369
  -4.7691732889    0.1732793288    1.5938194369
  -4.4347042698   -0.8561104651    1.5938194369
  -4.6524973752    1.6214321356    0.6956491728
  -5.1382509130    0.6959060957    0.6956491728
  -5.1382509130   -0.3493474381    0.6956491728
  -4.6524973752   -1.2748734779    0.6956491728
  -4.6524973752    1.6214321356   -0.3012446113
  -5.1382509130    0.6959060957   -0.3012446113
  -5.1382509130   -0.3493474381   -0.3012446113
  -4.6524973752   -1.2748734779   -0.3012446113
  -4.4347042698    1.2026691228   -1.1994148754
  -4.7691732889    0.1732793288   -1.1994148754
